article_id,title,authors,keywords,doi,date,conference,firstpage,lastpage,issn,publisher,article_url,pdf_url,local_pdf,review_resumo,review_objetivo,review_metodologia,review_experimentos,review_resultados,review_limitacoes,review_contribuicoes,review_proximos_passos,review_qualidade
35154,Algoritmos de Controle de Congestionamento Justos e Eficientes para Aplicações TCP em Redes Sensíveis a Perda de Pacotes e a Atrasos,Marcos Vinícius da Costa Madeira; Diogo Menezes Ferrazani Mattos,,10.5753/sbrc.2025.6290,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),504,517,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35154,https://sol.sbc.org.br/index.php/sbrc/article/download/35154/34945,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35154.pdf,"Propõe três variantes TCP CCA (Linear, Fractional, Expolinear) baseadas em perdas de pacotes para ajustar CWND dinamicamente em redes beyond 5G/6G e LEO sensíveis a perdas/atrasos, priorizando eficiência, adaptabilidade e justiça.","Melhorar eficiência de throughput, adaptabilidade a perdas e equidade de banda entre fluxos TCP concorrentes em redes de alta perda e variabilidade RTT.","Desenvolvimento de CCAs com incrementos/reduções lineares, fracionários e expolineares na CWND; Expolinear/Linear incorporam RTT; implementados como módulos kernel Linux.","Avaliação em ambiente virtualizado comparando com TCP Reno, Cubic, BBR, Vegas em cenários de alta perda de pacotes e concorrência de fluxos.",Eficiência até 10x superior em throughput sob alta perda; mantém equidade de banda entre fluxos sem comprometer justiça.,"Avaliação restrita a ambiente virtualizado; foco em perdas, sensível a variações rápidas de capacidade (vs. BBR); custo computacional não quantificado.",Novos CCAs TCP otimizados para redes móveis/LEO/satélites; superam baselines em eficiência/perda alta mantendo equidade; implementação kernel Linux aberta.,Testes em hardware real/LEO; integração com ML (ex. reforço); avaliação em 6G com tráfego vídeo/jogos.,4
35155,Explorando o overhead de telemetria em redes programáveis na estimativa de QoS com aprendizado de máquina,Rebeca Dantas Cabral; Gabriel Santos de Andrade; Luis Kilmer da Silva Bernardo; Pedro Batista de Carvalho Filho; Leandro C. de Almeida; Fábio L. Verdi,,10.5753/sbrc.2025.6299,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),518,531,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35155,https://sol.sbc.org.br/index.php/sbrc/article/download/35155/34946,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35155.pdf,"```json
{
  ""review_resumo"": ""Avaliação do overhead de telemetria INT e ONT em redes P4 para predição de QoS (FPS) em vídeo MPEG-DASH via Random Forest, revelando tradeoff precisão vs desempenho."",
  ""review_objetivo"": ""Quantificar impacto de INT e ONT no erro de predição ML de métricas QoS de vídeo adaptativo, analisando overhead e precisão."",
  ""review_metodologia"": ""Implementações P4 em BMv2; coleta telemetria (metadados buffers, delays) + métricas vídeo; regressão Random Forest; métrica NMAE; variação frequência coleta; overhead O_rede = (n * M) / T."",
  ""review_experimentos"": ""Topologia virtual: 4 switches P4, 4 hosts, servidores DASH, geradores tráfego variado; fluxos vídeo sob cargas; comparação INT (metadados in-band) vs ONT (fluxo out-of-band)."",
  ""review_resultados"": ""INT reduz NMAE em até 7x vs ONT; ONT eleva throughput 1.5x e reduz RTT 1.82x; overhead INT: 25% perda throughput."",
  ""review_limitacoes"": ""Ambiente simulado BMv2 (sem hardware real); escala pequena (4 switches); foco exclusivo em vídeo DASH e Random Forest."",
  ""review_contribuicoes"": ""Tradeoff quantitativo INT/ONT em ML-QoS; métrica overhead proposta; código P4 público (github/ifpb/overhead-telemetry-int)."",
  ""review_proximos_passos"": ""Testes em hardware P4; múltiplos ML (ex. LSTM); cenários multi-serviço; mitigadores avançados (PINT, DLINT)."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35156,Consenso Bizantino Baseado em uma Camada de Rede com Ordenação de Mensagens Tolerante a Intrusões,Gabriel Faustino Lima da Rocha; Eduardo A. P. Alchieri; Giovanni Venâncio; Vinicius Fulber-Garcia; Elias P. Duarte Jr.,,10.5753/sbrc.2025.6309,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),532,545,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35156,https://sol.sbc.org.br/index.php/sbrc/article/download/35156/34947,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35156.pdf,"```json
{
  ""review_resumo"": ""NsoBFT: protocolo BFT de consenso com ordenação de mensagens na camada de rede via USIG, impedindo reutilização de sequências por sequenciador malicioso, eliminando sincronizações extras do NeoBFT."",
  ""review_objetivo"": ""Desenvolver consenso BFT tolerante a falhas bizantinas no sequenciador de rede, reduzindo passos de comunicação (2 vs 3 do NeoBFT) e sobrecarga em réplicas."",
  ""review_metodologia"": ""Protocolo divide ordenação (rede com USIG no sequenciador) e execução (réplicas); modelo assíncrono bizantino com n=3f+1 réplicas + sequenciador correto; variantes MinNsoBFT (2f+1 réplicas, 3 passos) e MinZyzNsoBFT (2f+1, 2 passos)."",
  ""review_experimentos"": ""Avaliação comparativa com NOPaxos (crash-fault) e NeoBFT (BFT); métricas de throughput e latência em emulador de rede com falhas bizantinas."",
  ""review_resultados"": ""NsoBFT supera NeoBFT em desempenho (1 passo a menos, O(n) complexidade); próximo a NOPaxos apesar de tolerância BFT; variantes otimizadas reduzem réplicas."",
  ""review_limitacoes"": ""Dependência de sequenciador seguro com USIG (ex.: co-processador); 3f+1 réplicas na versão principal; avaliação em emulador, sem hardware real."",
  ""review_contribuicoes"": ""Primeiro BFT com ordenação segura na rede via USIG; elimina coordenação extra vs NeoBFT; tabela comparativa abrangente; variantes com menos recursos."",
  ""review_proximos_passos"": ""Implementação em switches reais com USIG; testes em larga escala e blockchains; análise de overhead de USIG em cenários de alta carga."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35157,Entregas Aéreas por Drones: Uma Avaliação de Desempenho Considerando Colisões dos drones e Logística de Reparo,Leonel Feitosa; Vandirleya Barbosa; Luiz Fernando Bittencourt; Fabíola M. C. de Oliveira; José Valdemir R. Junior; Francisco Airton Silva,,10.5753/sbrc.2025.6317,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),546,559,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35157,https://sol.sbc.org.br/index.php/sbrc/article/download/35157/34948,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35157.pdf,"Avaliação de desempenho em entregas aéreas por drones cooperativos via modelo SPN, integrando colisões, logística de reparo/substituição e recargas estratégicas em rotas A→B→C.","Modelar operações contínuas de drones com SPN para prever utilização, taxa de entregas e TMM, considerando probabilidade de colisão e fatores logísticos em cenários urbanos densos.","SPN com 19 lugares e 23 transições (infinite server semantics), simulada no Mercury v5.0.1; modela fluxos de pacotes/drones, rotas A-B-C, recargas (Carga0-2), colisões (TIxC/S) e reparos/substituições.","Dois casos: análise numérica de variáveis (taxa chegada demandas, prob. colisão); sensibilidade via DoE para identificar impactos em TMM, utilização e taxa entregas.","TMM influenciada por taxa chegada demandas e prob. colisão; DoE identifica fatores dominantes (ex.: recarga, colisão) em utilização e desempenho; superior a baselines sem colisão/reparo.",Modelo simulação teórica sem validação empírica/real; ignora otimização de rotas dinâmicas ou capacidade bateria detalhada; cenários limitados a rotas fixas A-B-C.,"Integração pioneira de colisão, reparo e recarga em SPN para drones; análise DoE para fatores influentes; preenche gaps em literatura (Tabela 1: único com ✓ colisão+recarga+sensibilidade).",Validação com dados reais/flotas; extensão para rotas dinâmicas/multi-drone; integração com IA para evasão colisões; otimização de estações recarga.,4
35158,Otimizando Saídas Antecipadas em Redes Neurais Profundas: Como Lidar com Buffers?,Roberto G. Pacheco; Divya J. Bajpai; Mark Shifrin; Rodrigo S. Couto; Daniel Sadoc Menasché; Manjesh K. Hanawal; Miguel Elias M. Campista,,10.5753/sbrc.2025.6319,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),560,573,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35158,https://sol.sbc.org.br/index.php/sbrc/article/download/35158/34949,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35158.pdf,"```json
{
  ""review_resumo"": ""Propõe thresholds adaptativos via MABs e buffer finito para EE-DNNs em inferência mobile-cloud, lidando com concept drift e trade-off accuracy-latency."",
  ""review_objetivo"": ""Otimizar saídas antecipadas em EE-DNNs adaptando dinamicamente thresholds de confiança com MABs e buffer para gerenciar backlog, minimizando overhead sob variações contextuais."",
  ""review_metodologia"": ""EE-DNNs (ex.: MobileNetV2) com ramos laterais; MAB-UCB seleciona α de K opções baseado em recompensa E[ΔC - o | CI < α]·P[CI < α]; buffer finito ajusta decisões por confiança CI e tamanho de fila."",
  ""review_experimentos"": ""Simulações com MobileNetV2 em contextos variados (ex.: porto vs. rodovia); convergência MABs após milhares de amostras; avaliação de buffer em cenários de sobrecarga."",
  ""review_resultados"": ""MABs convergem rapidamente, maximizando trade-off latency-accuracy; buffer equilibra precisão e atraso, superior a thresholds fixos em concept drift."",
  ""review_limitacoes"": ""Convergência MABs requer milhares de amostras; buffer finito pode dropar entradas; foco em classes existentes, não novas; simulações, sem hardware real extenso."",
  ""review_contribuicoes"": ""1) Buffer para decisões early-exit baseadas em backlog; 2) MABs para thresholds adaptativos sob concept drift; diferencia de priors por contexto em classes dados."",
  ""review_proximos_passos"": ""Implementação em FPGA/hardware real; datasets maiores/diversos; MABs avançados (ex.: contextual); multi-ramos e offload parcial."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35159,Edge auditing centers to improve blockchain-based reputation system for smart cities,Christian Maekawa; Carlos Senna; Edmundo Madeira,,10.5753/sbrc.2025.6321,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),574,587,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35159,https://sol.sbc.org.br/index.php/sbrc/article/download/35159/34950,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35159.pdf,"```json
{
  ""review_resumo"": ""Sistema de reputação baseado em blockchain para smart cities, com centros de auditoria na borda (RSUs) avaliando veracidade de relatórios de IoT/cidadãos via upvotes/downvotes e verificação cruzada; agregação na nuvem para consistência global."",
  ""review_objetivo"": ""Melhorar eficiência, escalabilidade e descentralização em sistemas de reputação para VANET/smart cities, evitando latência/falhas centralizadas via edge computing e blockchain."",
  ""review_metodologia"": ""Arquitetura tripla: Client (IoT/usuários com UI/drivers ITS-G5/WiFi); Edge (RSUs com DB in-memory, blockchain local, avaliação Beta PDF/Bayes para reputação); Cloud (agregação EDA/producer-consumer, sincronização consenso). Fluxo: relatórios locais → avaliação → sync pós-pico."",
  ""review_experimentos"": ""Testbed lab: funcionalidade, QoS, escalabilidade vs. centralizado. Real: Aveiro Tech City Living Lab (RSUs, câmeras/radars/lidars, veículos/bicicletas/pessoas via WiFi/ITS-G5). Cenários de mobilidade com picos de eventos."",
  ""review_resultados"": ""Abordagem edge distribuída superior em tempo de resposta, usabilidade, eficiência e escalabilidade vs. centralizada; demonstra agilidade em picos regionais e consolidação global."",
  ""review_limitacoes"": ""Dependência de cobertura RSU; delays em sincronização edge-cloud; não detalha ataques adversários ou métricas numéricas exatas; assume detecção por múltiplos observadores em eventos proeminentes."",
  ""review_contribuicoes"": ""Reputação implícita em interações (one-step); edge centers bypassam delays de consenso blockchain; implementação real em living lab; comparação distribuído vs. centralizado."",
  ""review_proximos_passos"": ""Expansão para novas regiões/cidades; integração V2X avançada; testes com maior escala/ataques; refinamento de sincronização e fault-tolerance."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35160,Evaluating Path Loss Models in Heterogeneous Environments: A Land Cover Segmentation Approach,Samuel S. Troina; Maiquel S. Canabarro; Felipe S. Marques,,10.5753/sbrc.2025.6324,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),588,601,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35160,https://sol.sbc.org.br/index.php/sbrc/article/download/35160/34951,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35160.pdf,"Compara modelos de perda de caminho (Free Space, Log-Distance, Log-Distance Multi-Exponente) com sinais LoRa em ambientes heterogêneos, segmentando por cobertura de solo para melhorar precisão em planejamento de redes.","Investigar propagação LoRa em ambientes de cobertura de solo heterogêneos para planejamento de redes, superando limitações de levantamentos in loco (custo e acesso).","Calibração laboratorial de dispositivos LoRa com atenuador 30 dB; campanhas de medição em caminhos obstruídos/não obstruídos; segmentação manual por cobertura (campo aberto/floresta); ajuste de curvas (least squares) para expoentes n; métricas MAE, MAPE, MSE, RMSE.","Calibração: 200 amostras RSSI, Pt 11-20 dBm, SF7-10. Referência LOS: Cassino Beach, 1-5m. Campanha principal: Vila Assumpção, RS, Brasil; links 50-389m (campo aberto, floresta, misto); 20 RSSI por ponto, Pt 11-20 dBm (3 dB steps), SF7-10, antenas 3 dBi a 1.5m.","Cobertura uniforme: modelo segmentado MAE 2 dB (65% melhor que Free Space). Mista: MAE 2.96 dB (75.6% vs Free Space, 32.1% vs Log-Distance). SF mais altos mostram decaimento mais lento. PL(d0) e n variam por cobertura/Pt/SF (ex: campo aberto n~2-4, floresta n~4).","Segmentação manual (automação pendente); calibração sem analisador de espectro; Pt real < datasheet (≤14 dBm); cenários específicos (LoRa AU915-928, Brasil); dispositivos estacionários (sem Doppler).",Modelo Multi-Exponente por cobertura melhora precisão em heterogêneos; método de calibração LoRa; dados empíricos e notebook públicos (https://anonymous.4open.science/r/paper_pl_evaluation-CC17).,Segmentação automatizada de cobertura; integração com ITM/CloudRF/Radio Mobile; testes dinâmicos e mais cenários.,4
35161,ContAudIT: Uma Proposta Fim-a-Fim para Auditoria Contínua de Gerência de Mudanças em TI usando Blockchain,Carlos Fraga; Antônio Abelém; Vinícius Borges; Jéferson Nobre; Juliano Wickboldt; Glauber Goncalves; Billy Pinheiro; Weverton Cordeiro,,10.5753/sbrc.2025.6327,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),602,615,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35161,https://sol.sbc.org.br/index.php/sbrc/article/download/35161/34952,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35161.pdf,"ContAudIT propõe abordagem fim-a-fim para auditoria contínua de gerenciamento de mudanças em TI via blockchain, instrumentando frameworks de orquestração para certificar mudanças e verificar integridade de estados intermediários entre inspeções.","Garantir conformidade contínua entre inspeções via blockchain descentralizado, reduzindo esforço manual em evidências, assegurando integridade de dados e integrando verificações em processos de mudança sem perda de desempenho.","Agente de auditoria integra orquestradores (Jenkins, Kubernetes); coleta evidências via CIM (DMTF); armazena em blockchain (topologia com nós ordenadores, pares, canais, smart contracts); formalização: Sn+1 = Sn + Σ s(Ci, Si) para detecção de mudanças não registradas.","Avaliação em infraestrutura de TI simulando mudanças; medição de esforço manual, integridade de dados e impacto no processo de mudanças; extensão de protótipos prévios [Fraga et al. 2024a,b].",Redução de esforço manual na coleta de evidências; garantia de integridade sem impacto negativo no processo; confirma viabilidade para auditoria contínua em tempo real.,"Dependência de adoção de agente aprovado; overhead potencial em blockchain (não quantificado); foco em infraestruturas de TI, sem avaliação em escala real.",Modelo fim-a-fim para auditoria contínua via blockchain em gerência de mudanças; formalização matemática de verificação de estados; protótipo viável preenchendo lacuna em soluções práticas.,Avaliações em escala real; integração com mais orquestradores; otimização de performance; extensões para conformidade regulatória (LGPD/GDPR).,4
35162,VR-GX: an Attention-aware QoE-based resource allocation model for VR-Cloud Gaming,Gabriel M. Almeida; João Paulo Esper; Luiz A. DaSilva; Kleber V. Cardoso,,10.5753/sbrc.2025.6328,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),616,629,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35162,https://sol.sbc.org.br/index.php/sbrc/article/download/35162/34953,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35162.pdf,"```json
{
  ""review_resumo"": ""VR-GX: modelo matemático de alocação de recursos para VR-Cloud Gaming, attention-aware, baseado em QoE, alinhado a 3GPP, otimizando resolução/FR por objeto no FoV em redes 6G com SC e CNC."",
  ""review_objetivo"": ""Maximizar QoE agregada ∑ζ(i) = ∑vf_i ln(f) + ∑∑wk_i,j ln(τ(j,k) λ^j_i), sujeita a restrições de capacidade CN/BS, throughput wireless (SINR), latência E2E e consistência multiplayer."",
  ""review_metodologia"": ""Formulação MILP com variáveis yi_l (admissão BS), xi_l (BW), wk_i,j (resolução por objeto), vf_i (FR), zm_i (colocação CN). Modelo QoE via Weber-Fechner. Restrições: renderização única, capacidades GPU/CPU/RAM/Net, throughput Shannon, latência propagação/transmissão/processamento/fila/routing. Heurística para aproximação eficiente."",
  ""review_experimentos"": ""Avaliação em cenários multi-BS/multi-usuário via solver exato e heurística; comparação com SOTA (WiserVR, FovOptix, etc.); dados sintéticos de SINR, atenção, topologia RAN; código público no GitHub."",
  ""review_resultados"": ""VR-GX supera SOTA em QoE e fairness; ganhos crescem com |U|; heurística mantém >95% QoE ótimo com tempo computacional reduzido; conformidade 3GPP em throughput/latência."",
  ""review_limitacoes"": ""Aproximação heurística; assume estimativa perfeita de atenção; cenários sintéticos sem testes reais; modelo MIMO SU-4x4 FR1 fixo."",
  ""review_contribuicoes"": ""Primeiro modelo 3GPP-compliant com multi-BS, adaptação dinâmica res/FR/routing, SC attention-aware, QoE completo (res/FR/atencao); heurística escalável; impl. pública."",
  ""review_proximos_passos"": ""Integração real em testbeds 6G; extensão a MU-MIMO/FR2; aprendizado online para atenção; suporte a mobilidade dinâmica."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35163,Aplicando Decomposição de Valores Singulares na Predição de Vazão de Rede,Maria C. M. M. Ferreira; Maria L. Linhares; Thelmo P. Araújo; Rafael L. Gomes,,10.5753/sbrc.2025.6334,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),630,643,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35163,https://sol.sbc.org.br/index.php/sbrc/article/download/35163/34954,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35163.pdf,"```json
{
  ""review_resumo"": ""Propõe imputação de séries temporais univariadas de throughput via SVD para capturar sazonalidade semanal, seguida de predição com RNNs, mitigando falhas de medição em dados reais de rede Monipê."",
  ""review_objetivo"": ""Combinar imputação SVD e predição RNN para melhorar acurácia em análises de vazão de rede com dados faltantes e ruídos."",
  ""review_metodologia"": ""6 etapas: (1) coleta via API Monipê; (2) análise de lacunas/sazonalidade; (3) normalização em matriz semanal; (4) imputação iterativa SVD (A=UΣV^T, aproximação baixa-rank k<r até RMSE<10^{-3}); (5) reconstrução univariada; (6) predição RNN explorando dependências temporais."",
  ""review_experimentos"": ""Dados reais Monipê (séries univariadas de throughput); baselines: média/mediana, interpolação linear, KNN; validação com RMSE(T)=[1/T ∑(ŷ_t - y_t)^2]^{1/2}."",
  ""review_resultados"": ""SVD+RNN supera baselines em RMSE; reduz erros significativamente vs. dados originais; alta acurácia em predição com sazonalidade semanal destacada."",
  ""review_limitacoes"": ""Univariado limita uso de variáveis adicionais/correlações multivariadas; ignora dependências entre métricas de rede."",
  ""review_contribuicoes"": ""Integração SVD para imputação sazonal em univariados + RNN para predição; validação empírica em dados reais Monipê; superioridade sobre métodos simples (média, linear, KNN)."",
  ""review_proximos_passos"": ""Extender a multivariados; integrar variáveis adicionais; aplicar a outros protocolos/cenários de rede."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35164,Towards Energy-Aware LoRaWAN ADR for Mobile Scenarios Through Dynamic Margin Control,Geraldo A. Sarmento Neto; Thiago A. R. Silva; Pedro F. F. Abreu; Artur F. da S. Veloso; Luis H. de O. Mendes; José Valdemir R. Junior,,10.5753/sbrc.2025.6336,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),644,657,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35164,https://sol.sbc.org.br/index.php/sbrc/article/download/35164/34955,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35164.pdf,"```json
{
  ""review_resumo"": ""Proposta de enhanced MB-ADR para LoRaWAN em cenários móveis, ajustando dinamicamente margin_db via variabilidade SNR (SampleVar) para otimizar energia e eficiência, superando ADR padrão e MB-ADR fixo."",
  ""review_objetivo"": ""Melhorar eficiência energética e latência do ADR em LoRaWAN para nós móveis via controle dinâmico de margin_db baseado em flutuações SNR."",
  ""review_metodologia"": ""Enhanced MB-ADR: mediana SNR com IQR para outliers; margin_db dinâmico por interpolação linear (Eq. 4) entre marg_min=5dB e marg_max=15dB baseado em SampleVar de últimos M=20 SNR; aplica lógica ADR padrão para SF/TP."",
  ""review_experimentos"": ""Simulações NS-3 com SIGNET LoRaWAN: 200-1.000 nós móveis em 10x10km; 144 pacotes/nó em 24h (pet tracking); 10 runs com seeds variados; compara com ADR padrão, MB-ADR fixo e outros esquemas."",
  ""review_resultados"": ""52.5% ganho em eficiência energética; 42.18% redução de latência vs. MB-ADR original; PDR similar; superior ao ADR padrão em alta mobilidade."",
  ""review_limitacoes"": ""Avaliação restrita a simulações; thresholds SNRvar_min/max fixos de dataset simulado; interpolação linear pode subestimar variabilidades extremas; sem testes em hardware real."",
  ""review_contribuicoes"": ""(1) Método dinâmico margin_db via SampleVar; (2) Enhanced MB-ADR server-side; (3) Avaliação em larga escala (até 1.000 nós móveis)."",
  ""review_proximos_passos"": ""Validação em testbeds reais; integração com ML para predição SNR; adaptação thresholds automáticos; testes em cenários heterogêneos (e.g., urbanos)."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35165,Implementação e avaliação da cifra de fluxo Xote em plano de dados de hardware programável Tofino,Rodrigo A. de A. Pierini; Caio Teixeira; Christian Esteve Rothenberg; Marco Amaral Henriques,,10.5753/sbrc.2025.6337,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),658,671,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35165,https://sol.sbc.org.br/index.php/sbrc/article/download/35165/34956,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35165.pdf,"```json
{
  ""review_resumo"": ""Implementa cifra de fluxo Xote em PDP programável Tofino via P4, usando técnica de reordenação no parser; compara desempenho com ChaCha e Forró em throughput e recursos."",
  ""review_objetivo"": ""Implementar Xote em Tofino, otimizar via reordenação de matriz no parser e avaliar throughput/uso de recursos vs. ChaCha/Forró em 3 níveis de segurança."",
  ""review_metodologia"": ""P4 em arquitetura TNA Tofino; recirculação para rodadas ARX sem loops; reordenação de elementos 4x4 no parser para paralelismo; chaves/nonces via metadados/cabeçalhos."",
  ""review_experimentos"": ""Avaliação em switch Tofino: throughput máximo (pps) e uso de recursos (estágios/PHVs); cenários cifração/decifração, payloads 512-3072 bits, 3 variantes de rodadas."",
  ""review_resultados"": ""Técnica proposta eleva throughput ChaCha/Xote em 1.65x vs. literatura; maior pps que Forró; uso similar de recursos; Xote processa 1 KiB/keystream paralelo."",
  ""review_limitacoes"": ""Recirculação reduz throughput; parser Egress limitado a 1280 bits; PHVs restritos (sem rotações diretas); sem autenticação (recomenda MAC); chaves estáticas em alguns casos."",
  ""review_contribuicoes"": ""(i) Reordenação parser para otimizar ARX; (ii) Primeira impl. Xote em Tofino-P4; (iii) Comparação abrangente ChaCha/Forró/Xote em PDP."",
  ""review_proximos_passos"": ""Integração com MAC (Poly1305); suporte dinâmico chaves/nonces; avaliação em cenários INC maiores; extensões P4-16 para mais payloads."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35166,ALFadapt: Mitigating Catastrophic Forgetting in Federated Learning,John Lucas R. P. de Sousa; Eduardo Ribeiro; Lucas Bastos; Denis Rosário; Eduardo Cerqueira,,10.5753/sbrc.2025.6339,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),672,685,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35166,https://sol.sbc.org.br/index.php/sbrc/article/download/35166/34957,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35166.pdf,"```json
{
  ""review_resumo"": ""ALFadapt introduz congelamento adaptativo de camadas em Federated Learning (FL) para mitigar catastrophic forgetting sob concept drift, non-IID data e restrições de banda, usando índice de estabilidade baseado em EMA de atualizações de pesos."",
  ""review_objetivo"": ""Mitigar catastrophic forgetting em FL dinâmico e heterogêneo, equilibrando preservação de conhecimento, adaptação e eficiência de comunicação, superando limitações de congelamento estático."",
  ""review_metodologia"": ""Índice de estabilidade Sl por camada via EMA de variações de pesos; congelamento dinâmico de camadas estáveis (Sl < τ = α·max(Sl) + β); integração com FedAvg; análise de mapas de ativação e gradientes para camadas inferiores invariantes."",
  ""review_experimentos"": ""Simulações FL com dados Dirichlet non-IID; cenários A (estável) e B (abrupt/gradual label shift via P′(y)=Dirichlet(α′) ou Pt(y)=(1-α(t))PA(y)+α(t)PB(y)); baselines: FedAvg, ALF, FedDrift."",
  ""review_resultados"": ""Perda de accuracy limitada a 1-2% pós-shift (vs. 3-5% FedAvg); recuperação mais rápida; trajetória estável; redução de overhead de comunicação até 83.91%; superior em drift speed/severity/synchronism."",
  ""review_limitacoes"": ""Risco de congelamento prematuro limitando adaptação; overhead computacional em análise de estabilidade; foco em simulações, sem validação em hardware IoT real; ignora domain shifts iniciais."",
  ""review_contribuicoes"": ""Primeiro congelamento adaptativo de camadas para FL com drift; cobre gaps em forgetting, eficiência e dinamismo (tabela comparativa all ✓); single-model evita ensembles overhead."",
  ""review_proximos_passos"": ""Validação em cenários IoT reais; extensão a domain shifts; escalabilidade em large-scale FL; integração com detecção local de drift hierárquica."",
  ""review_qualidade"": 4
}
```",,,,,,,,
